Date,S&P500 Value,Shiller P/E Value
2013-07-23 00:00:00,"1,692.39",23.49
2013-07-22 00:00:00,"1,695.53",23.49
2013-07-19 00:00:00,"1,692.09",23.49
2013-07-18 00:00:00,"1,689.37",23.49
2013-07-17 00:00:00,"1,680.91",23.49
2013-07-16 00:00:00,"1,676.26",23.49
2013-07-15 00:00:00,"1,682.50",23.49
2013-07-12 00:00:00,"1,680.19",23.49
2013-07-11 00:00:00,"1,675.02",23.49
2013-07-10 00:00:00,"1,652.62",23.49
2013-07-09 00:00:00,"1,652.32",23.49
2013-07-08 00:00:00,"1,640.46",23.49
2013-07-05 00:00:00,"1,631.89",23.49
2013-07-03 00:00:00,"1,615.41",23.49
2013-07-02 00:00:00,"1,614.08",23.49
2013-07-01 00:00:00,"1,614.96",22.93
2013-06-28 00:00:00,"1,606.28",22.93
2013-06-27 00:00:00,"1,613.20",22.93
2013-06-26 00:00:00,"1,603.26",22.93
2013-06-25 00:00:00,"1,588.03",22.93
2013-06-24 00:00:00,"1,573.09",22.93
2013-06-21 00:00:00,"1,592.43",22.93
2013-06-20 00:00:00,"1,588.19",22.93
2013-06-19 00:00:00,"1,628.93",22.93
2013-06-18 00:00:00,"1,651.81",22.93
2013-06-17 00:00:00,"1,639.04",22.93
2013-06-14 00:00:00,"1,626.73",22.93
2013-06-13 00:00:00,"1,636.36",22.93
2013-06-12 00:00:00,"1,612.52",22.93
2013-06-11 00:00:00,"1,626.13",22.93
2013-06-10 00:00:00,"1,642.81",22.93
2013-06-07 00:00:00,"1,643.38",22.93
2013-06-06 00:00:00,"1,622.56",22.93
2013-06-05 00:00:00,"1,608.90",22.93
2013-06-04 00:00:00,"1,631.38",22.93
2013-06-03 00:00:00,"1,640.42",22.93
2013-05-31 00:00:00,"1,630.74",23.41
2013-05-30 00:00:00,"1,654.41",23.41
2013-05-29 00:00:00,"1,648.36",23.41
2013-05-28 00:00:00,"1,660.06",23.41
2013-05-24 00:00:00,"1,649.60",23.41
2013-05-23 00:00:00,"1,650.51",23.41
2013-05-22 00:00:00,"1,655.35",23.41
2013-05-21 00:00:00,"1,669.16",23.41
2013-05-20 00:00:00,"1,666.29",23.41
2013-05-17 00:00:00,"1,667.47",23.41
2013-05-16 00:00:00,"1,650.47",23.41
2013-05-15 00:00:00,"1,658.78",23.41
2013-05-14 00:00:00,"1,650.34",23.41
2013-05-13 00:00:00,"1,633.77",23.41
2013-05-10 00:00:00,"1,633.70",23.41
2013-05-09 00:00:00,"1,626.67",23.41
2013-05-08 00:00:00,"1,632.69",23.41
2013-05-07 00:00:00,"1,625.96",23.41
2013-05-06 00:00:00,"1,617.50",23.41
2013-05-03 00:00:00,"1,614.42",23.41
2013-05-02 00:00:00,"1,597.59",23.41
2013-05-01 00:00:00,"1,582.70",22.6
2013-04-30 00:00:00,"1,597.57",22.6
2013-04-29 00:00:00,"1,593.61",22.6
2013-04-26 00:00:00,"1,582.24",22.6
2013-04-25 00:00:00,"1,585.16",22.6
2013-04-24 00:00:00,"1,578.79",22.6
2013-04-23 00:00:00,"1,578.78",22.6
2013-04-22 00:00:00,"1,562.50",22.6
2013-04-19 00:00:00,"1,555.25",22.6
2013-04-18 00:00:00,"1,541.61",22.6
2013-04-17 00:00:00,"1,552.01",22.6
2013-04-16 00:00:00,"1,574.57",22.6
2013-04-15 00:00:00,"1,552.36",22.6
2013-04-12 00:00:00,"1,588.85",22.6
2013-04-11 00:00:00,"1,593.37",22.6
2013-04-10 00:00:00,"1,587.73",22.6
2013-04-09 00:00:00,"1,568.61",22.6
2013-04-08 00:00:00,"1,563.07",22.6
2013-04-05 00:00:00,"1,553.28",22.6
2013-04-04 00:00:00,"1,559.98",22.6
2013-04-03 00:00:00,"1,553.69",22.6
2013-04-02 00:00:00,"1,570.25",22.6
2013-04-01 00:00:00,"1,562.17",22.42
2013-03-28 00:00:00,"1,569.19",22.42
2013-03-27 00:00:00,"1,562.85",22.42
2013-03-26 00:00:00,"1,563.77",22.42
2013-03-25 00:00:00,"1,551.69",22.42
2013-03-22 00:00:00,"1,556.89",22.42
2013-03-21 00:00:00,"1,545.80",22.42
2013-03-20 00:00:00,"1,558.71",22.42
2013-03-19 00:00:00,"1,548.34",22.42
2013-03-18 00:00:00,"1,552.10",22.42
2013-03-15 00:00:00,"1,560.70",22.42
2013-03-14 00:00:00,"1,563.23",22.42
2013-03-13 00:00:00,"1,554.52",22.42
2013-03-12 00:00:00,"1,552.48",22.42
2013-03-11 00:00:00,"1,556.22",22.42
2013-03-08 00:00:00,"1,551.18",22.42
2013-03-07 00:00:00,"1,544.26",22.42
2013-03-06 00:00:00,"1,541.46",22.42
2013-03-05 00:00:00,"1,539.79",22.42
2013-03-04 00:00:00,"1,525.20",22.42
2013-03-01 00:00:00,"1,518.20",22.05
2013-02-28 00:00:00,"1,514.68",22.05
2013-02-27 00:00:00,"1,515.99",22.05
2013-02-26 00:00:00,"1,496.94",22.05
2013-02-25 00:00:00,"1,487.85",22.05
2013-02-22 00:00:00,"1,515.60",22.05
2013-02-21 00:00:00,"1,502.42",22.05
2013-02-20 00:00:00,"1,511.95",22.05
2013-02-19 00:00:00,"1,530.94",22.05
2013-02-15 00:00:00,"1,519.79",22.05
2013-02-14 00:00:00,"1,521.38",22.05
2013-02-13 00:00:00,"1,520.33",22.05
2013-02-12 00:00:00,"1,519.43",22.05
2013-02-11 00:00:00,"1,517.01",22.05
2013-02-08 00:00:00,"1,517.93",22.05
2013-02-07 00:00:00,"1,509.39",22.05
2013-02-06 00:00:00,"1,512.12",22.05
2013-02-05 00:00:00,"1,511.29",22.05
2013-02-04 00:00:00,"1,495.71",22.05
2013-02-01 00:00:00,"1,513.17",21.9
2013-01-31 00:00:00,"1,498.11",21.9
2013-01-30 00:00:00,"1,501.96",21.9
2013-01-29 00:00:00,"1,507.84",21.9
2013-01-28 00:00:00,"1,500.18",21.9
2013-01-25 00:00:00,"1,502.96",21.9
2013-01-24 00:00:00,"1,494.82",21.9
2013-01-23 00:00:00,"1,494.81",21.9
2013-01-22 00:00:00,"1,492.56",21.9
2013-01-18 00:00:00,"1,485.98",21.9
2013-01-17 00:00:00,"1,480.94",21.9
2013-01-16 00:00:00,"1,472.63",21.9
2013-01-15 00:00:00,"1,472.34",21.9
2013-01-14 00:00:00,"1,470.68",21.9
2013-01-11 00:00:00,"1,472.05",21.9
2013-01-10 00:00:00,"1,472.12",21.9
2013-01-09 00:00:00,"1,461.02",21.9
2013-01-08 00:00:00,"1,457.15",21.9
2013-01-07 00:00:00,"1,461.89",21.9
2013-01-04 00:00:00,"1,466.47",21.9
2013-01-03 00:00:00,"1,459.37",21.9
2013-01-02 00:00:00,"1,462.42",21.9
2012-12-31 00:00:00,"1,426.19",21.24
2012-12-28 00:00:00,"1,402.43",21.24
2012-12-27 00:00:00,"1,418.10",21.24
2012-12-26 00:00:00,"1,419.83",21.24
2012-12-24 00:00:00,"1,426.66",21.24
2012-12-21 00:00:00,"1,430.15",21.24
2012-12-20 00:00:00,"1,443.69",21.24
2012-12-19 00:00:00,"1,435.81",21.24
2012-12-18 00:00:00,"1,446.79",21.24
2012-12-17 00:00:00,"1,430.36",21.24
2012-12-14 00:00:00,"1,413.58",21.24
2012-12-13 00:00:00,"1,419.45",21.24
2012-12-12 00:00:00,"1,428.48",21.24
2012-12-11 00:00:00,"1,427.84",21.24
2012-12-10 00:00:00,"1,418.55",21.24
2012-12-07 00:00:00,"1,418.07",21.24
2012-12-06 00:00:00,"1,413.94",21.24
2012-12-05 00:00:00,"1,409.28",21.24
2012-12-04 00:00:00,"1,407.05",21.24
2012-12-03 00:00:00,"1,409.46",21.24
2012-11-30 00:00:00,"1,416.18",20.9
2012-11-29 00:00:00,"1,415.95",20.9
2012-11-28 00:00:00,"1,409.93",20.9
2012-11-27 00:00:00,"1,398.94",20.9
2012-11-26 00:00:00,"1,406.29",20.9
2012-11-23 00:00:00,"1,409.15",20.9
2012-11-21 00:00:00,"1,391.03",20.9
2012-11-20 00:00:00,"1,387.81",20.9
2012-11-19 00:00:00,"1,386.89",20.9
2012-11-16 00:00:00,"1,359.88",20.9
2012-11-15 00:00:00,"1,353.33",20.9
2012-11-14 00:00:00,"1,355.49",20.9
2012-11-13 00:00:00,"1,374.53",20.9
2012-11-12 00:00:00,"1,380.03",20.9
2012-11-09 00:00:00,"1,379.85",20.9
2012-11-08 00:00:00,"1,377.51",20.9
2012-11-07 00:00:00,"1,394.53",20.9
2012-11-06 00:00:00,"1,428.39",20.9
2012-11-05 00:00:00,"1,417.26",20.9
2012-11-02 00:00:00,"1,414.20",20.9
2012-11-01 00:00:00,"1,427.59",21.58
2012-10-31 00:00:00,"1,412.16",21.58
2012-10-26 00:00:00,"1,411.94",21.58
2012-10-25 00:00:00,"1,412.97",21.58
2012-10-24 00:00:00,"1,408.75",21.58
2012-10-23 00:00:00,"1,413.11",21.58
2012-10-22 00:00:00,"1,433.82",21.58
2012-10-19 00:00:00,"1,433.19",21.58
2012-10-18 00:00:00,"1,457.34",21.58
2012-10-17 00:00:00,"1,460.91",21.58
2012-10-16 00:00:00,"1,454.92",21.58
2012-10-15 00:00:00,"1,440.13",21.58
2012-10-12 00:00:00,"1,428.59",21.58
2012-10-11 00:00:00,"1,432.84",21.58
2012-10-10 00:00:00,"1,432.56",21.58
2012-10-09 00:00:00,"1,441.48",21.58
2012-10-08 00:00:00,"1,455.88",21.58
2012-10-05 00:00:00,"1,460.93",21.58
2012-10-04 00:00:00,"1,461.40",21.58
2012-10-03 00:00:00,"1,450.99",21.58
2012-10-02 00:00:00,"1,445.75",21.58
2012-10-01 00:00:00,"1,444.49",21.78
2012-09-28 00:00:00,"1,440.67",21.78
2012-09-27 00:00:00,"1,447.15",21.78
2012-09-26 00:00:00,"1,433.32",21.78
2012-09-25 00:00:00,"1,441.59",21.78
2012-09-24 00:00:00,"1,456.89",21.78
2012-09-21 00:00:00,"1,460.15",21.78
2012-09-20 00:00:00,"1,460.26",21.78
2012-09-19 00:00:00,"1,461.05",21.78
2012-09-18 00:00:00,"1,459.32",21.78
2012-09-17 00:00:00,"1,461.19",21.78
2012-09-14 00:00:00,"1,465.77",21.78
2012-09-13 00:00:00,"1,459.99",21.78
2012-09-12 00:00:00,"1,436.56",21.78
2012-09-11 00:00:00,"1,433.56",21.78
2012-09-10 00:00:00,"1,429.08",21.78
2012-09-07 00:00:00,"1,437.92",21.78
2012-09-06 00:00:00,"1,432.12",21.78
2012-09-05 00:00:00,"1,403.44",21.78
2012-09-04 00:00:00,"1,404.94",21.78
2012-08-31 00:00:00,"1,406.58",21.41
2012-08-30 00:00:00,"1,399.48",21.41
2012-08-29 00:00:00,"1,410.49",21.41
2012-08-28 00:00:00,"1,409.30",21.41
2012-08-27 00:00:00,"1,410.44",21.41
2012-08-24 00:00:00,"1,411.13",21.41
2012-08-23 00:00:00,"1,402.08",21.41
2012-08-22 00:00:00,"1,413.49",21.41
2012-08-21 00:00:00,"1,413.17",21.41
2012-08-20 00:00:00,"1,418.13",21.41
2012-08-17 00:00:00,"1,418.16",21.41
2012-08-16 00:00:00,"1,415.51",21.41
2012-08-15 00:00:00,"1,405.53",21.41
2012-08-14 00:00:00,"1,403.93",21.41
2012-08-13 00:00:00,"1,404.11",21.41
2012-08-10 00:00:00,"1,405.87",21.41
2012-08-09 00:00:00,"1,402.80",21.41
2012-08-08 00:00:00,"1,402.22",21.41
2012-08-07 00:00:00,"1,401.35",21.41
2012-08-06 00:00:00,"1,394.23",21.41
2012-08-03 00:00:00,"1,390.99",21.41
2012-08-02 00:00:00,"1,365.00",21.41
2012-08-01 00:00:00,"1,375.32",21.0
2012-07-31 00:00:00,"1,379.32",21.0
2012-07-30 00:00:00,"1,385.30",21.0
2012-07-27 00:00:00,"1,385.97",21.0
2012-07-26 00:00:00,"1,360.02",21.0
2012-07-25 00:00:00,"1,337.89",21.0
2012-07-24 00:00:00,"1,338.31",21.0
2012-07-23 00:00:00,"1,350.52",21.0
2012-07-20 00:00:00,"1,362.66",21.0
2012-07-19 00:00:00,"1,376.51",21.0
2012-07-18 00:00:00,"1,372.78",21.0
2012-07-17 00:00:00,"1,363.67",21.0
2012-07-16 00:00:00,"1,353.64",21.0
2012-07-13 00:00:00,"1,356.78",21.0
2012-07-12 00:00:00,"1,334.76",21.0
2012-07-11 00:00:00,"1,341.45",21.0
2012-07-10 00:00:00,"1,341.47",21.0
2012-07-09 00:00:00,"1,352.46",21.0
2012-07-06 00:00:00,"1,354.68",21.0
2012-07-05 00:00:00,"1,367.58",21.0
2012-07-03 00:00:00,"1,374.02",21.0
2012-07-02 00:00:00,"1,365.51",21.0
2012-06-29 00:00:00,"1,362.16",20.55
2012-06-28 00:00:00,"1,329.04",20.55
2012-06-27 00:00:00,"1,331.85",20.55
2012-06-26 00:00:00,"1,319.99",20.55
2012-06-25 00:00:00,"1,313.72",20.55
2012-06-22 00:00:00,"1,335.02",20.55
2012-06-21 00:00:00,"1,325.51",20.55
2012-06-20 00:00:00,"1,355.69",20.55
2012-06-19 00:00:00,"1,357.98",20.55
2012-06-18 00:00:00,"1,344.78",20.55
2012-06-15 00:00:00,"1,342.84",20.55
2012-06-14 00:00:00,"1,329.10",20.55
2012-06-13 00:00:00,"1,314.88",20.55
2012-06-12 00:00:00,"1,324.18",20.55
2012-06-11 00:00:00,"1,308.93",20.55
2012-06-08 00:00:00,"1,325.66",20.55
2012-06-07 00:00:00,"1,314.99",20.55
2012-06-06 00:00:00,"1,315.13",20.55
2012-06-05 00:00:00,"1,285.50",20.55
2012-06-04 00:00:00,"1,278.18",20.55
2012-06-01 00:00:00,"1,278.04",20.94
2012-05-31 00:00:00,"1,310.33",20.94
2012-05-30 00:00:00,"1,313.32",20.94
2012-05-29 00:00:00,"1,332.42",20.94
2012-05-25 00:00:00,"1,317.82",20.94
2012-05-24 00:00:00,"1,320.68",20.94
2012-05-23 00:00:00,"1,318.86",20.94
2012-05-22 00:00:00,"1,316.63",20.94
2012-05-21 00:00:00,"1,315.99",20.94
2012-05-18 00:00:00,"1,295.22",20.94
2012-05-17 00:00:00,"1,304.86",20.94
2012-05-16 00:00:00,"1,324.80",20.94
2012-05-15 00:00:00,"1,330.66",20.94
2012-05-14 00:00:00,"1,338.35",20.94
2012-05-11 00:00:00,"1,353.39",20.94
2012-05-10 00:00:00,"1,357.99",20.94
2012-05-09 00:00:00,"1,354.58",20.94
2012-05-08 00:00:00,"1,363.72",20.94
2012-05-07 00:00:00,"1,369.58",20.94
2012-05-04 00:00:00,"1,369.10",20.94
2012-05-03 00:00:00,"1,391.57",20.94
2012-05-02 00:00:00,"1,402.31",20.94
2012-05-01 00:00:00,"1,405.82",21.78
2012-04-30 00:00:00,"1,397.91",21.78
2012-04-27 00:00:00,"1,403.36",21.78
2012-04-26 00:00:00,"1,399.98",21.78
2012-04-25 00:00:00,"1,390.69",21.78
2012-04-24 00:00:00,"1,371.97",21.78
2012-04-23 00:00:00,"1,366.94",21.78
2012-04-20 00:00:00,"1,378.53",21.78
2012-04-19 00:00:00,"1,376.92",21.78
2012-04-18 00:00:00,"1,385.14",21.78
2012-04-17 00:00:00,"1,390.78",21.78
2012-04-16 00:00:00,"1,369.57",21.78
2012-04-13 00:00:00,"1,370.26",21.78
2012-04-12 00:00:00,"1,387.57",21.78
2012-04-11 00:00:00,"1,368.71",21.78
2012-04-10 00:00:00,"1,358.59",21.78
2012-04-09 00:00:00,"1,382.20",21.78
2012-04-05 00:00:00,"1,398.08",21.78
2012-04-04 00:00:00,"1,398.96",21.78
2012-04-03 00:00:00,"1,413.38",21.78
2012-04-02 00:00:00,"1,419.04",21.78
2012-03-30 00:00:00,"1,408.47",22.05
2012-03-29 00:00:00,"1,403.28",22.05
2012-03-28 00:00:00,"1,405.54",22.05
2012-03-27 00:00:00,"1,412.52",22.05
2012-03-26 00:00:00,"1,416.51",22.05
2012-03-23 00:00:00,"1,397.11",22.05
2012-03-22 00:00:00,"1,392.78",22.05
2012-03-21 00:00:00,"1,402.89",22.05
2012-03-20 00:00:00,"1,405.52",22.05
2012-03-19 00:00:00,"1,409.75",22.05
2012-03-16 00:00:00,"1,404.17",22.05
2012-03-15 00:00:00,"1,402.60",22.05
2012-03-14 00:00:00,"1,394.28",22.05
2012-03-13 00:00:00,"1,395.95",22.05
2012-03-12 00:00:00,"1,371.09",22.05
2012-03-09 00:00:00,"1,370.87",22.05
2012-03-08 00:00:00,"1,365.91",22.05
2012-03-07 00:00:00,"1,352.63",22.05
2012-03-06 00:00:00,"1,343.36",22.05
2012-03-05 00:00:00,"1,364.33",22.05
2012-03-02 00:00:00,"1,369.63",22.05
2012-03-01 00:00:00,"1,374.09",21.8
2012-02-29 00:00:00,"1,365.68",21.8
2012-02-28 00:00:00,"1,372.18",21.8
2012-02-27 00:00:00,"1,367.59",21.8
2012-02-24 00:00:00,"1,365.74",21.8
2012-02-23 00:00:00,"1,363.46",21.8
2012-02-22 00:00:00,"1,357.66",21.8
2012-02-21 00:00:00,"1,362.21",21.8
2012-02-17 00:00:00,"1,361.23",21.8
2012-02-16 00:00:00,"1,358.04",21.8
2012-02-15 00:00:00,"1,343.23",21.8
2012-02-14 00:00:00,"1,350.50",21.8
2012-02-13 00:00:00,"1,351.77",21.8
2012-02-10 00:00:00,"1,342.64",21.8
2012-02-09 00:00:00,"1,351.95",21.8
2012-02-08 00:00:00,"1,349.96",21.8
2012-02-07 00:00:00,"1,347.05",21.8
2012-02-06 00:00:00,"1,344.33",21.8
2012-02-03 00:00:00,"1,344.90",21.8
2012-02-02 00:00:00,"1,325.54",21.8
2012-02-01 00:00:00,"1,324.09",21.21
2012-01-31 00:00:00,"1,312.41",21.21
2012-01-30 00:00:00,"1,313.01",21.21
2012-01-27 00:00:00,"1,316.33",21.21
2012-01-26 00:00:00,"1,318.43",21.21
2012-01-25 00:00:00,"1,326.06",21.21
2012-01-24 00:00:00,"1,314.65",21.21
2012-01-23 00:00:00,"1,316.00",21.21
2012-01-20 00:00:00,"1,315.38",21.21
2012-01-19 00:00:00,"1,314.50",21.21
2012-01-18 00:00:00,"1,308.04",21.21
2012-01-17 00:00:00,"1,293.67",21.21
2012-01-13 00:00:00,"1,289.09",21.21
2012-01-12 00:00:00,"1,295.50",21.21
2012-01-11 00:00:00,"1,292.48",21.21
2012-01-10 00:00:00,"1,292.08",21.21
2012-01-09 00:00:00,"1,280.70",21.21
2012-01-06 00:00:00,"1,277.81",21.21
2012-01-05 00:00:00,"1,281.06",21.21
2012-01-04 00:00:00,"1,277.30",21.21
2012-01-03 00:00:00,"1,277.06",21.21
2011-12-30 00:00:00,"1,257.60",20.52
2011-12-29 00:00:00,"1,263.02",20.52
2011-12-28 00:00:00,"1,249.64",20.52
2011-12-27 00:00:00,"1,265.43",20.52
2011-12-23 00:00:00,"1,265.33",20.52
2011-12-22 00:00:00,"1,254.00",20.52
2011-12-21 00:00:00,"1,243.72",20.52
2011-12-20 00:00:00,"1,241.30",20.52
2011-12-19 00:00:00,"1,205.35",20.52
2011-12-16 00:00:00,"1,219.66",20.52
2011-12-15 00:00:00,"1,215.75",20.52
2011-12-14 00:00:00,"1,211.82",20.52
2011-12-13 00:00:00,"1,225.73",20.52
2011-12-12 00:00:00,"1,236.47",20.52
2011-12-09 00:00:00,"1,255.19",20.52
2011-12-08 00:00:00,"1,234.35",20.52
2011-12-07 00:00:00,"1,261.01",20.52
2011-12-06 00:00:00,"1,258.47",20.52
2011-12-05 00:00:00,"1,257.08",20.52
2011-12-02 00:00:00,"1,244.28",20.52
2011-12-01 00:00:00,"1,244.58",20.35
2011-11-30 00:00:00,"1,246.96",20.35
2011-11-29 00:00:00,"1,195.19",20.35
2011-11-28 00:00:00,"1,192.55",20.35
2011-11-25 00:00:00,"1,158.67",20.35
2011-11-23 00:00:00,"1,161.79",20.35
2011-11-22 00:00:00,"1,188.04",20.35
2011-11-21 00:00:00,"1,192.98",20.35
2011-11-18 00:00:00,"1,215.65",20.35
2011-11-17 00:00:00,"1,216.13",20.35
2011-11-16 00:00:00,"1,236.91",20.35
2011-11-15 00:00:00,"1,257.81",20.35
2011-11-14 00:00:00,"1,251.78",20.35
2011-11-11 00:00:00,"1,263.85",20.35
2011-11-10 00:00:00,"1,239.70",20.35
2011-11-09 00:00:00,"1,229.10",20.35
2011-11-08 00:00:00,"1,275.92",20.35
2011-11-07 00:00:00,"1,261.12",20.35
2011-11-04 00:00:00,"1,253.23",20.35
2011-11-03 00:00:00,"1,261.15",20.35
2011-11-02 00:00:00,"1,237.90",20.35
2011-11-01 00:00:00,"1,218.28",20.16
2011-10-31 00:00:00,"1,253.30",20.16
2011-10-28 00:00:00,"1,285.09",20.16
2011-10-27 00:00:00,"1,284.59",20.16
2011-10-26 00:00:00,"1,242.00",20.16
2011-10-25 00:00:00,"1,229.05",20.16
2011-10-24 00:00:00,"1,254.19",20.16
2011-10-21 00:00:00,"1,238.25",20.16
2011-10-20 00:00:00,"1,215.39",20.16
2011-10-19 00:00:00,"1,209.88",20.16
2011-10-18 00:00:00,"1,225.38",20.16
2011-10-17 00:00:00,"1,200.86",20.16
2011-10-14 00:00:00,"1,224.58",20.16
2011-10-13 00:00:00,"1,203.66",20.16
2011-10-12 00:00:00,"1,207.25",20.16
2011-10-11 00:00:00,"1,195.54",20.16
2011-10-10 00:00:00,"1,194.89",20.16
2011-10-07 00:00:00,"1,155.46",20.16
2011-10-06 00:00:00,"1,164.97",20.16
2011-10-05 00:00:00,"1,144.03",20.16
2011-10-04 00:00:00,"1,123.95",20.16
2011-10-03 00:00:00,"1,099.23",20.16
2011-09-30 00:00:00,"1,131.42",19.7
2011-09-29 00:00:00,"1,160.40",19.7
2011-09-28 00:00:00,"1,151.06",19.7
2011-09-27 00:00:00,"1,175.38",19.7
2011-09-26 00:00:00,"1,162.95",19.7
2011-09-23 00:00:00,"1,136.43",19.7
2011-09-22 00:00:00,"1,129.56",19.7
2011-09-21 00:00:00,"1,166.76",19.7
2011-09-20 00:00:00,"1,202.09",19.7
2011-09-19 00:00:00,"1,204.09",19.7
2011-09-16 00:00:00,"1,216.01",19.7
2011-09-15 00:00:00,"1,209.11",19.7
2011-09-14 00:00:00,"1,188.68",19.7
2011-09-13 00:00:00,"1,172.87",19.7
2011-09-12 00:00:00,"1,162.27",19.7
2011-09-09 00:00:00,"1,154.23",19.7
2011-09-08 00:00:00,"1,185.90",19.7
2011-09-07 00:00:00,"1,198.62",19.7
2011-09-06 00:00:00,"1,165.24",19.7
2011-09-02 00:00:00,"1,173.97",19.7
2011-09-01 00:00:00,"1,204.42",20.05
2011-08-31 00:00:00,"1,218.89",20.05
2011-08-30 00:00:00,"1,212.92",20.05
2011-08-29 00:00:00,"1,210.08",20.05
2011-08-26 00:00:00,"1,176.80",20.05
2011-08-25 00:00:00,"1,159.27",20.05
2011-08-24 00:00:00,"1,177.60",20.05
2011-08-23 00:00:00,"1,162.35",20.05
2011-08-22 00:00:00,"1,123.82",20.05
2011-08-19 00:00:00,"1,123.53",20.05
2011-08-18 00:00:00,"1,140.65",20.05
2011-08-17 00:00:00,"1,193.89",20.05
2011-08-16 00:00:00,"1,192.76",20.05
2011-08-15 00:00:00,"1,204.49",20.05
2011-08-12 00:00:00,"1,178.81",20.05
2011-08-11 00:00:00,"1,172.64",20.05
2011-08-10 00:00:00,"1,120.76",20.05
2011-08-09 00:00:00,"1,172.53",20.05
2011-08-08 00:00:00,"1,119.46",20.05
2011-08-05 00:00:00,"1,199.38",20.05
2011-08-04 00:00:00,"1,200.07",20.05
2011-08-03 00:00:00,"1,260.34",20.05
2011-08-02 00:00:00,"1,254.05",20.05
2011-08-01 00:00:00,"1,286.94",22.61
2011-07-29 00:00:00,"1,292.28",22.61
2011-07-28 00:00:00,"1,300.67",22.61
2011-07-27 00:00:00,"1,304.89",22.61
2011-07-26 00:00:00,"1,331.94",22.61
2011-07-25 00:00:00,"1,337.43",22.61
2011-07-22 00:00:00,"1,345.02",22.61
2011-07-21 00:00:00,"1,343.80",22.61
2011-07-20 00:00:00,"1,325.84",22.61
2011-07-19 00:00:00,"1,326.73",22.61
2011-07-18 00:00:00,"1,305.44",22.61
2011-07-15 00:00:00,"1,316.14",22.61
2011-07-14 00:00:00,"1,308.87",22.61
2011-07-13 00:00:00,"1,317.72",22.61
2011-07-12 00:00:00,"1,313.64",22.61
2011-07-11 00:00:00,"1,319.49",22.61
2011-07-08 00:00:00,"1,343.80",22.61
2011-07-07 00:00:00,"1,353.22",22.61
2011-07-06 00:00:00,"1,339.22",22.61
2011-07-05 00:00:00,"1,337.88",22.61
2011-07-01 00:00:00,"1,339.67",22.1
2011-06-30 00:00:00,"1,320.64",22.1
2011-06-29 00:00:00,"1,307.41",22.1
2011-06-28 00:00:00,"1,296.67",22.1
2011-06-27 00:00:00,"1,280.10",22.1
2011-06-24 00:00:00,"1,268.45",22.1
2011-06-23 00:00:00,"1,283.50",22.1
2011-06-22 00:00:00,"1,287.14",22.1
2011-06-21 00:00:00,"1,295.52",22.1
2011-06-20 00:00:00,"1,278.36",22.1
2011-06-17 00:00:00,"1,271.50",22.1
2011-06-16 00:00:00,"1,267.64",22.1
2011-06-15 00:00:00,"1,265.42",22.1
2011-06-14 00:00:00,"1,287.87",22.1
2011-06-13 00:00:00,"1,271.83",22.1
2011-06-10 00:00:00,"1,270.98",22.1
2011-06-09 00:00:00,"1,289.00",22.1
2011-06-08 00:00:00,"1,279.56",22.1
2011-06-07 00:00:00,"1,284.94",22.1
2011-06-06 00:00:00,"1,286.17",22.1
2011-06-03 00:00:00,"1,300.16",22.1
2011-06-02 00:00:00,"1,312.94",22.1
2011-06-01 00:00:00,"1,314.55",23.06
2011-05-31 00:00:00,"1,345.20",23.06
2011-05-27 00:00:00,"1,331.10",23.06
2011-05-26 00:00:00,"1,325.69",23.06
2011-05-25 00:00:00,"1,320.47",23.06
2011-05-24 00:00:00,"1,316.28",23.06
2011-05-23 00:00:00,"1,317.37",23.06
2011-05-20 00:00:00,"1,333.27",23.06
2011-05-19 00:00:00,"1,343.60",23.06
2011-05-18 00:00:00,"1,340.68",23.06
2011-05-17 00:00:00,"1,328.98",23.06
2011-05-16 00:00:00,"1,329.47",23.06
2011-05-13 00:00:00,"1,337.77",23.06
2011-05-12 00:00:00,"1,348.65",23.06
2011-05-11 00:00:00,"1,342.08",23.06
2011-05-10 00:00:00,"1,357.16",23.06
2011-05-09 00:00:00,"1,346.29",23.06
2011-05-06 00:00:00,"1,340.20",23.06
2011-05-05 00:00:00,"1,335.10",23.06
2011-05-04 00:00:00,"1,347.32",23.06
2011-05-03 00:00:00,"1,356.62",23.06
2011-05-02 00:00:00,"1,361.22",23.06
2011-04-29 00:00:00,"1,363.61",23.14
2011-04-28 00:00:00,"1,360.48",23.14
2011-04-27 00:00:00,"1,355.66",23.14
2011-04-26 00:00:00,"1,347.24",23.14
2011-04-25 00:00:00,"1,335.25",23.14
2011-04-21 00:00:00,"1,337.38",23.14
2011-04-20 00:00:00,"1,330.36",23.14
2011-04-19 00:00:00,"1,312.62",23.14
2011-04-18 00:00:00,"1,305.14",23.14
2011-04-15 00:00:00,"1,319.68",23.14
2011-04-14 00:00:00,"1,314.52",23.14
2011-04-13 00:00:00,"1,314.41",23.14
2011-04-12 00:00:00,"1,314.16",23.14
2011-04-11 00:00:00,"1,324.46",23.14
2011-04-08 00:00:00,"1,328.17",23.14
2011-04-07 00:00:00,"1,333.51",23.14
2011-04-06 00:00:00,"1,335.54",23.14
2011-04-05 00:00:00,"1,332.63",23.14
2011-04-04 00:00:00,"1,332.87",23.14
2011-04-01 00:00:00,"1,332.41",22.9
2011-03-31 00:00:00,"1,325.83",22.9
2011-03-30 00:00:00,"1,328.26",22.9
